100
1151
0, 0, 1.2099285662140058
0, 30, -0.07241757417027186
0, 53, -0.12378281449640355
0, 54, 0.037303627361061895
0, 74, -0.069237840655664
0, 75, 0.08043135727310313
0, 90, 0.057248350645329064
0, 93, 0.052656705872551314
1, 1, 1.155639910166047
1, 16, -0.010424583161226457
1, 20, -0.08316417356723137
1, 24, -0.028323752571121182
1, 38, -0.07691468891179962
1, 68, 0.04793279330707567
1, 71, -0.04690103984602634
1, 72, -0.1716709887956794
1, 81, 0.013845045106780408
1, 83, -0.0973332088542841
1, 85, 0.07045367153966241
1, 91, -0.1824428028026429
2, 2, 0.8815984216909556
2, 6, -0.006751218745399622
2, 9, -0.00835656854569676
2, 11, 0.18898227604338824
2, 26, 0.08197224857869405
2, 35, -0.11044090938462653
2, 41, 0.0007910149832495961
2, 56, 0.14257481577390604
2, 57, 0.09080770152343855
2, 58, 0.2374647382446231
2, 67, 0.01812861152502258
2, 69, 0.07917165215286553
2, 80, -0.03644742550942475
2, 82, -0.09225833597736455
2, 86, 0.03295493020991267
3, 1, -0.05999755957384171
3, 3, 0.6292132641602917
3, 14, 0.24956055127758803
3, 17, -0.11058903372418533
3, 22, 0.1043782732957897
3, 30, 0.038191961334450145
3, 49, -0.00313723144128171
3, 50, 0.0786379254525365
3, 51, -0.2137949208428491
3, 59, 0.12403694431450654
3, 65, 0.07443162285926422
3, 73, -0.13890801870791006
4, 4, 1.1977981820908288
4, 6, -0.018028461001790102
4, 7, -0.021285526108839124
4, 30, -0.07393339449467091
4, 40, 0.10727321352183138
4, 64, 0.05392732839061201
5, 5, 0.8724260390165257
5, 8, 0.007949606675202156
5, 54, 0.009342936625451584
5, 73, 0.0429094082413809
5, 75, -0.06700697793557293
5, 87, -0.1388080822812426
6, 0, 0.0035237219744999764
6, 6, 1.06231166257054
6, 9, -0.01535449401158576
6, 16, -0.07739449000791662
6, 17, -0.04567538025861487
6, 40, 0.0980359611550651
6, 55, 0.0051416697336243745
6, 59, -0.0976261741705386
6, 61, 0.13057223906230717
6, 63, 0.07454909975614749
6, 69, 0.06546489132630225
6, 70, 0.03678906675561116
6, 76, -0.1777151807575959
6, 78, 0.22975406264821593
6, 92, -0.031806905495921495
6, 95, -0.023808802223427197
7, 7, 1.2893309728921514
7, 9, 0.08129731043476111
7, 27, 0.17644846674293793
7, 31, -0.008759263899820744
7, 42, 0.10663859712238062
7, 52, -0.11887183609260427
7, 55, -0.06556717979524691
7, 59, -0.02394085989985297
7, 69, 0.22240229979047302
7, 78, -0.07574631685009392
8, 6, -0.08484923170714337
8, 8, 0.9500901293781641
8, 28, -0.12050596289636861
8, 29, -0.2320281806330906
8, 32, 0.07970760943765609
8, 37, -0.0107928954952191
8, 39, -0.009143308390525358
8, 42, -0.03105963676522354
8, 48, 0.06918921097242588
8, 53, -0.1549392557038416
8, 54, -0.10736167034962192
8, 59, 0.11652210391295435
8, 65, -0.02172167040869965
8, 81, 0.05543623023612675
8, 95, -0.12461186569015265
9, 1, 0.018883013068779597
9, 2, -0.040059283899457274
9, 9, 0.9410899512575273
9, 12, 0.11218330043804203
9, 13, 0.09075116375413916
9, 14, -0.1330363168436946
9, 21, -0.06254886571114623
9, 36, 0.055909496802241956
9, 41, 0.11775995617954405
9, 72, -0.015684215566991257
10, 2, -0.09595068758086431
10, 10, 1.4112531167152171
10, 12, 0.26714892031295123
10, 13, 0.08977919377519064
10, 18, 0.011967686629367154
10, 28, -0.022551050535543165
10, 35, -0.04843265662596767
10, 42, -0.14104338260307545
10, 47, -0.07312026577527951
10, 49, 0.04841517962571983
10, 64, -0.10950888931569516
10, 75, 0.06364044802944513
10, 76, 0.062314885210411945
10, 79, 0.046240635012235354
10, 98, 0.06305080302331098
11, 11, 0.7050925352615018
11, 16, 0.12127153582654604
11, 26, 0.04300214813610875
11, 28, 0.009967041762967345
11, 30, 0.009258673339838347
11, 39, -0.05654251550826919
11, 40, -0.039560661832549235
11, 53, 0.07460126118129938
11, 61, 0.07534750907491256
11, 72, 0.22120817026625217
11, 85, 0.014648907545497462
11, 95, 0.11456964863490274
12, 1, -0.025626243842491566
12, 11, -0.11850506837124852
12, 12, 0.9861169264996519
12, 22, -0.13682904788142738
12, 55, -0.02311955112814265
12, 65, 0.07829709607464527
12, 85, 0.022948705564258508
12, 93, -0.11102049611323757
12, 94, -0.015288588855348829
12, 96, -0.056586397307641124
13, 3, 0.14189031082762502
13, 13, 0.5172188201050796
13, 21, -0.08638274875709152
13, 38, 0.08254904850362708
13, 47, -0.0035719667015855446
13, 72, -0.18104248790990807
13, 80, -0.06747494785574802
13, 81, 0.11664095967889361
13, 82, 0.0035767744983873796
13, 89, 0.10857614918943942
14, 1, 0.09904722429486858
14, 14, 0.7664691262718227
14, 21, 0.04591080591514651
14, 22, -0.050082042003398886
14, 27, -0.12163079592621995
14, 32, -0.06940067397530085
14, 33, 0.12727959842398004
14, 59, 0.06156966180616772
14, 83, 0.1387628759283199
15, 1, 0.1056671881173899
15, 11, 0.0029355182739389026
15, 15, 0.9025648495237378
15, 27, -0.046972605355218695
15, 29, 0.13656653213681041
15, 40, -0.23193666658696946
15, 42, -0.052194910208213055
15, 49, 0.009189042058212811
15, 53, -0.11182424197702641
15, 86, 0.02534892854116196
15, 87, 0.09430655415435013
15, 93, -0.18386857352418706
16, 1, -0.06058551625542034
16, 2, 0.007031375338118536
16, 3, 0.026920752693948943
16, 16, 1.1409289709527686
16, 25, 0.0386193647444436
16, 31, 0.015065816380909687
16, 37, -0.040993313105046975
16, 62, -0.1403115489378076
16, 70, 0.1984691308694886
16, 73, 0.12713431839541853
16, 89, -0.029523050860575037
16, 98, -0.23581834385783407
17, 9, -0.039727125015984424
17, 17, 1.1417166587322314
17, 20, -0.12669859879604614
17, 27, 0.03412150196022068
