200
2206
0, 0, 0.8331195220411761
0, 7, -0.08651659533928902
0, 8, -0.09954249892162931
0, 39, 0.0878532262429334
0, 46, 0.08819938463103605
0, 47, -0.12070575664794524
0, 97, 0.12490254573063782
0, 106, -0.1022113072599554
0, 155, -0.024882570022471222
0, 166, 0.06925419244344871
0, 167, 0.08012397437046324
0, 197, 0.049174846072148164
1, 1, 1.1427546059073985
1, 33, 0.013945307313437955
1, 147, 0.1597343599578062
1, 175, -0.039014868263920005
2, 2, 1.1225646990773388
2, 18, -0.05086230306967861
2, 23, -0.028964860269731385
2, 46, -0.08199858221596798
2, 59, -0.2023636580998146
2, 78, 0.18918998452215074
2, 88, -0.040285182493765614
2, 93, -0.03428637732316289
2, 108, 0.11243668553297824
2, 116, -0.11434400973874502
2, 134, -0.08666217515387784
2, 163, -0.0631448802231943
3, 3, 0.960192864761075
3, 9, -0.07293881656222671
3, 12, -0.01642288880588675
3, 15, -0.08393922762798475
3, 43, 0.08174384635084231
3, 58, 0.053608315780940566
3, 64, -0.03561907227792956
3, 65, 0.0777916191423833
3, 112, -0.04417835376349552
3, 131, 0.11391299304183677
3, 145, -0.0001896808476889891
3, 153, 0.053944202931444085
3, 160, -0.13216626995862432
3, 192, 0.024704030200073855
3, 195, 0.07009327329828965
4, 4, 0.7535505178251949
4, 8, -0.15400016026554755
4, 85, -0.2716833045234795
4, 114, 0.035718236856167145
4, 142, 0.0026111196439703565
4, 180, -0.07072058521319376
5, 5, 0.6022705364676291
5, 35, 0.2093936354320491
5, 54, -0.04897580670714173
5, 92, 0.0375672883548609
5, 110, -0.08691480389721325
5, 137, -0.038952960308471125
5, 140, 0.028119591178329763
5, 142, 0.10788276350967307
5, 158, 0.0029811987675473248
5, 168, 0.01134784549733713
5, 186, 0.12777312619840606
6, 6, 1.1887877984633306
6, 69, -0.042055099195989126
6, 89, -0.10377708010165781
6, 103, -0.24415908143827614
6, 153, 0.012021746803460786
7, 2, -0.04723885935441621
7, 7, 1.333589967204031
7, 45, 0.04429003303845769
7, 47, -0.11348155263277145
7, 65, 0.011598511879048699
7, 98, -0.08685376070684296
7, 121, 0.13309367202928699
7, 130, 0.06286171640752766
7, 147, 0.10210325461514287
7, 152, -0.032650689677012644
7, 155, -0.11215161594874079
8, 8, 0.783584253330531
8, 13, -0.08385688200249287
8, 34, 0.013980135862326451
8, 38, -0.020651927494845186
8, 51, 0.036550712128731
8, 59, 0.0715878585669428
8, 86, 0.1111500427499141
8, 133, 0.026342078051864615
8, 139, 0.15254659227587056
8, 143, -0.002478805237447429
8, 161, -0.15288414849086238
8, 175, 0.09291906863450754
8, 179, -0.04041141452927317
8, 181, -0.07332106883377941
8, 185, -0.06642133791335587
9, 3, -0.07586885548572414
9, 9, 1.0729796160821004
9, 23, 0.09303894905411221
9, 56, 0.04821491463286449
9, 58, -0.05869007711393315
9, 76, -0.033945805598016625
9, 80, 0.01963537157820051
9, 82, -0.07737436284607982
9, 89, 0.15984574658943174
9, 116, 0.11581867904240012
9, 124, -0.1273141462240103
9, 145, -0.15182902455778352
9, 156, -0.0776056796165594
9, 166, -0.15647207156669113
9, 182, -0.06184496001556677
9, 189, -0.06751320669139071
9, 193, 0.00783457716591789
10, 4, -0.057854917314752556
10, 7, 0.19617164206324855
10, 10, 1.2602836340931873
10, 26, 0.02738170705646832
10, 41, -0.2783115875916295
10, 46, -0.05859886629235375
10, 48, -0.14050031911477176
10, 93, 0.02318745373926091
10, 98, 0.07231185407562078
10, 99, 0.10141516670385367
10, 137, 0.1062274679238326
10, 152, 0.018791566862442738
10, 153, -0.07749007778139262
10, 155, -0.0013128686622697655
10, 185, -0.03782237942108692
10, 189, -0.09203413779966836
10, 191, -0.12333921956088015
11, 11, 0.8279885158864448
11, 15, -0.109783314808211
11, 30, 0.11085261013807463
11, 33, -0.14876475590937957
11, 34, -0.04050182423956695
11, 40, 0.04348811507338047
11, 44, -0.06206293330010563
11, 46, 0.055322338683286176
11, 149, 0.09070630949986011
11, 183, 0.08696476268940667
11, 188, -0.07575269573434329
12, 12, 0.9786151551364943
12, 71, -0.12613515321327562
12, 72, -0.07104962757471321
12, 77, -0.09199972406132524
12, 90, -0.06389747310548416
12, 101, 0.035171465711644416
12, 129, -0.1553600586802517
12, 139, 0.020366396670937106
12, 158, -0.07290484280281684
13, 12, 0.17155699516276107
13, 13, 0.9088641138024952
13, 26, -0.0010195480567389687
13, 41, 0.09911480512401136
13, 66, -0.028505917748832557
13, 89, 0.16020991232408752
13, 128, 0.12168941211375897
13, 140, 0.054515398802718634
13, 141, 0.16423788321717334
13, 170, -0.22533966201041997
13, 175, -0.14584684498595185
13, 178, 0.14192114360139968
14, 1, 0.05197106174252008
14, 14, 0.9858657639388223
14, 16, -0.03444153513820221
14, 53, 0.03889426785168019
14, 66, -0.02270531509191845
14, 128, -0.14039625849099122
14, 129, 0.1859113414306168
14, 132, -0.031975505389811934
14, 167, -0.12411365208343345
14, 177, 0.08818561606102526
14, 193, 0.03599940354286776
15, 15, 1.3355465881680058
15, 18, 0.05243886126564207
15, 50, 0.03396817424280501
15, 77, -0.11042133296693331
15, 118, -0.08354989487628367
15, 121, 0.1342358160570095
15, 173, 0.05162601801215613
15, 186, -0.1053827424388255
16, 7, 0.02701304526507813
16, 16, 1.1501792062866587
16, 53, 0.04440138852943795
16, 68, -0.006186777747483108
16, 100, -0.03817785727812811
16, 115, -0.030957159253351525
16, 123, 0.03437090959501032
16, 132, -0.1426647070746244
16, 147, 0.04840864935928699
16, 148, -0.06053783421799326
16, 181, 0.10065380234763653
17, 11, 0.069813557178176
17, 17, 1.1315795025977222
17, 27, -0.19228755415513898
17, 29, -0.05273075299445711
17, 33, -0.03387331389151729
17, 45, -0.11336559534176019
17, 66, -0.22278431223731154
17, 92, -0.012600063532952264
17, 99, -0.07068278062788709
17, 125, -0.00874171030972342
17, 168, 0.1189944790842257
17, 178, 0.1262033586085708
18, 0, -0.031375393921913845
18, 7, -0.16891418634188296
18, 18, 1.0655411036802487
18, 44, 0.043087244352951505
18, 72, -0.113391102412989
18, 97, -0.041771536270662844
